,Practice.Code,IMD,Year
119811,P82031,21.14193239,2020
119812,P82031,21.14193239,2021
119813,P82031,21.14193239,2022
119814,P82031,21.14193239,2023
119815,P82031,21.14193239,2024
119816,P82031,21.14193239,2025
119817,P82033,38.93750988,2010
119818,P82033,39.11008318,2011
119819,P82033,39.28265647,2012
119820,P82033,39.45522977,2013
119821,P82033,39.62780306,2014
119822,P82033,39.80037636,2015
119823,P82033,40.48213925,2016
119824,P82033,41.16390213,2017
119825,P82033,41.84566502,2018
119826,P82033,42.5274279,2019
119827,P82033,42.5274279,2020
119828,P82033,42.5274279,2021
119829,P82033,42.5274279,2022
119830,P82033,42.5274279,2023
119831,P82033,42.5274279,2024
119832,P82033,42.5274279,2025
119833,P82034,10.83623086,2010
119834,P82034,10.56628301,2011
119835,P82034,10.29633516,2012
119836,P82034,10.0263873,2013
119837,P82034,9.756439453,2014
119838,P82034,9.486491601,2015
119839,P82034,9.556299828,2016
119840,P82034,9.626108054,2017
119841,P82034,9.695916281,2018
119842,P82034,9.765724507,2019
119843,P82034,9.765724507,2020
119844,P82034,9.765724507,2021
119845,P82034,9.765724507,2022
119846,P82034,9.765724507,2023
119847,P82034,9.765724507,2024
119848,P82034,9.765724507,2025
119849,P82036,23.33138772,2010
119850,P82036,23.04203746,2011
119851,P82036,22.7526872,2012
119852,P82036,22.46333694,2013
119853,P82036,22.17398668,2014
119854,P82036,21.88463642,2015
119855,P82036,22.36790443,2016
119856,P82036,22.85117243,2017
119857,P82036,23.33444044,2018
119858,P82036,23.81770844,2019
119859,P82036,23.81770844,2020
119860,P82036,23.81770844,2021
119861,P82036,23.81770844,2022
119862,P82036,23.81770844,2023
119863,P82036,23.81770844,2024
119864,P82036,23.81770844,2025
119865,P82037,39.22086133,2010
119866,P82037,39.07400245,2011
119867,P82037,38.92714357,2012
119868,P82037,38.78028468,2013
119869,P82037,38.6334258,2014
119870,P82037,38.48656692,2015
119871,P82037,39.31736188,2016
119872,P82037,40.14815683,2017
119873,P82037,40.97895179,2018
119874,P82037,41.80974674,2019
119875,P82037,41.80974674,2020
119876,P82037,41.80974674,2021
119877,P82037,41.80974674,2022
119878,P82037,41.80974674,2023
119879,P82037,41.80974674,2024
119880,P82037,41.80974674,2025
119881,P82607,31.66962218,2010
119882,P82607,31.32524613,2011
119883,P82607,30.98087009,2012
119884,P82607,30.63649404,2013
119885,P82607,30.292118,2014
119886,P82607,29.94774195,2015
119887,P82607,30.76550034,2016
119888,P82607,31.58325873,2017
119889,P82607,32.40101712,2018
119890,P82607,33.21877551,2019
119891,P82607,33.21877551,2020
119892,P82607,33.21877551,2021
119893,P82607,33.21877551,2022
119894,P82607,33.21877551,2023
119895,P82607,33.21877551,2024
119896,P82607,33.21877551,2025
119897,P82609,42.06345923,2010
119898,P82609,41.12597093,2011
119899,P82609,40.18848263,2012
119900,P82609,39.25099432,2013
119901,P82609,38.31350602,2014
119902,P82609,37.37601772,2015
119903,P82609,37.99285146,2016
119904,P82609,38.6096852,2017
119905,P82609,39.22651894,2018
119906,P82609,39.84335268,2019
119907,P82609,39.84335268,2020
119908,P82609,39.84335268,2021
119909,P82609,39.84335268,2022
119910,P82609,39.84335268,2023
119911,P82609,39.84335268,2024
119912,P82609,39.84335268,2025
119913,P82613,25.35594388,2010
119914,P82613,25.05711536,2011
119915,P82613,24.75828683,2012
119916,P82613,24.45945831,2013
119917,P82613,24.16062978,2014
119918,P82613,23.86180126,2015
119919,P82613,24.27097054,2016
119920,P82613,24.68013981,2017
119921,P82613,25.08930909,2018
119922,P82613,25.49847836,2019
119923,P82613,25.49847836,2020
119924,P82613,25.49847836,2021
119925,P82613,25.49847836,2022
119926,P82613,25.49847836,2023
119927,P82613,25.49847836,2024
119928,P82613,25.49847836,2025
119929,P82615,19.78807136,2010
119930,P82615,19.78807136,2011
119931,P82615,19.78807136,2012
119932,P82615,19.78807136,2013
119933,P82615,19.78807136,2014
119934,P82615,19.78807136,2015
119935,P82615,19.78807136,2016
119936,P82615,19.78807136,2017
119937,P82615,19.78807136,2018
119938,P82615,19.78807136,2019
119939,P82615,19.78807136,2020
119940,P82615,19.78807136,2021
119941,P82615,19.78807136,2022
119942,P82615,19.78807136,2023
119943,P82615,19.78807136,2024
119944,P82615,19.78807136,2025
119945,P82616,44.14451102,2010
119946,P82616,43.43870295,2011
119947,P82616,42.73289489,2012
119948,P82616,42.02708682,2013
119949,P82616,41.32127876,2014
119950,P82616,40.61547069,2015
119951,P82616,40.89968246,2016
119952,P82616,41.18389423,2017
119953,P82616,41.46810599,2018
119954,P82616,41.75231776,2019
119955,P82616,41.75231776,2020
119956,P82616,41.75231776,2021
119957,P82616,41.75231776,2022
119958,P82616,41.75231776,2023
119959,P82616,41.75231776,2024
119960,P82616,41.75231776,2025
119961,P82617,48.21061103,2010
119962,P82617,48.21061103,2011
119963,P82617,48.21061103,2012
119964,P82617,48.21061103,2013
119965,P82617,48.21061103,2014
119966,P82617,48.21061103,2015
119967,P82617,48.21061103,2016
119968,P82617,48.21061103,2017
119969,P82617,48.21061103,2018
119970,P82617,48.21061103,2019
119971,P82617,48.21061103,2020
119972,P82617,48.21061103,2021
119973,P82617,48.21061103,2022
119974,P82617,48.21061103,2023
119975,P82617,48.21061103,2024
119976,P82617,48.21061103,2025
119977,P82624,34.82737235,2010
119978,P82624,34.44556159,2011
119979,P82624,34.06375083,2012
119980,P82624,33.68194007,2013
119981,P82624,33.30012931,2014
119982,P82624,32.91831855,2015
119983,P82624,33.56775047,2016
119984,P82624,34.21718238,2017
119985,P82624,34.8666143,2018
119986,P82624,35.51604621,2019
119987,P82624,35.51604621,2020
119988,P82624,35.51604621,2021
119989,P82624,35.51604621,2022
119990,P82624,35.51604621,2023
119991,P82624,35.51604621,2024
119992,P82624,35.51604621,2025
119993,P82625,49.54728376,2010
119994,P82625,48.4332355,2011
119995,P82625,47.31918724,2012
119996,P82625,46.20513898,2013
119997,P82625,45.09109072,2014
119998,P82625,43.97704246,2015
119999,P82625,44.39531161,2016
120000,P82625,44.81358076,2017
120001,P82625,45.2318499,2018
120002,P82625,45.65011905,2019
120003,P82625,45.65011905,2020
120004,P82625,45.65011905,2021
120005,P82625,45.65011905,2022
120006,P82625,45.65011905,2023
120007,P82625,45.65011905,2024
120008,P82625,45.65011905,2025
120009,P82626,46.91702992,2010
120010,P82626,46.24914527,2011
120011,P82626,45.58126062,2012
120012,P82626,44.91337596,2013
120013,P82626,44.24549131,2014
120014,P82626,43.57760666,2015
120015,P82626,44.52840885,2016
120016,P82626,45.47921105,2017
120017,P82626,46.43001324,2018
120018,P82626,47.38081543,2019
120019,P82626,47.38081543,2020
120020,P82626,47.38081543,2021
120021,P82626,47.38081543,2022
120022,P82626,47.38081543,2023
120023,P82626,47.38081543,2024
120024,P82626,47.38081543,2025
120025,P82627,27.17105967,2010
120026,P82627,26.94259803,2011
120027,P82627,26.71413638,2012
120028,P82627,26.48567474,2013
120029,P82627,26.25721309,2014
120030,P82627,26.02875145,2015
120031,P82627,26.55408674,2016
120032,P82627,27.07942204,2017
120033,P82627,27.60475733,2018
120034,P82627,28.13009262,2019
120035,P82627,28.13009262,2020
120036,P82627,28.13009262,2021
120037,P82627,28.13009262,2022
120038,P82627,28.13009262,2023
120039,P82627,28.13009262,2024
120040,P82627,28.13009262,2025
120041,P82628,38.25185396,2010
120042,P82628,38.25185396,2011
120043,P82628,38.25185396,2012
120044,P82628,38.25185396,2013
120045,P82628,38.25185396,2014
120046,P82628,38.25185396,2015
120047,P82628,38.25185396,2016
120048,P82628,38.25185396,2017
120049,P82628,38.25185396,2018
120050,P82628,38.25185396,2019
120051,P82628,38.25185396,2020
120052,P82628,38.25185396,2021
120053,P82628,38.25185396,2022
120054,P82628,38.25185396,2023
120055,P82628,38.25185396,2024
120056,P82628,38.25185396,2025
120057,P82629,42.79823034,2010
120058,P82629,41.73560849,2011
120059,P82629,40.67298664,2012
120060,P82629,39.6103648,2013
120061,P82629,38.54774295,2014
120062,P82629,37.4851211,2015
120063,P82629,38.09325653,2016
120064,P82629,38.70139195,2017
120065,P82629,39.30952738,2018
120066,P82629,39.9176628,2019
120067,P82629,39.9176628,2020
120068,P82629,39.9176628,2021
120069,P82629,39.9176628,2022
120070,P82629,39.9176628,2023
120071,P82629,39.9176628,2024
120072,P82629,39.9176628,2025
120073,P82631,23.12148216,2010
120074,P82631,23.12148216,2011
120075,P82631,23.12148216,2012
120076,P82631,23.12148216,2013
120077,P82631,23.12148216,2014
120078,P82631,23.12148216,2015
120079,P82631,23.12148216,2016
120080,P82631,23.12148216,2017
120081,P82631,23.12148216,2018
120082,P82631,23.12148216,2019
120083,P82631,23.12148216,2020
120084,P82631,23.12148216,2021
120085,P82631,23.12148216,2022
120086,P82631,23.12148216,2023
120087,P82631,23.12148216,2024
120088,P82631,23.12148216,2025
120089,P82633,45.09975657,2010
120090,P82633,44.19112118,2011
120091,P82633,43.2824858,2012
120092,P82633,42.37385041,2013
120093,P82633,41.46521503,2014
120094,P82633,40.55657964,2015
120095,P82633,40.85734087,2016
120096,P82633,41.1581021,2017
120097,P82633,41.45886333,2018
120098,P82633,41.75962456,2019
120099,P82633,41.75962456,2020
120100,P82633,41.75962456,2021
120101,P82633,41.75962456,2022
120102,P82633,41.75962456,2023
120103,P82633,41.75962456,2024
120104,P82633,41.75962456,2025
120105,P82634,36.94418696,2010
120106,P82634,36.45570762,2011
120107,P82634,35.96722829,2012
120108,P82634,35.47874895,2013
120109,P82634,34.99026962,2014
120110,P82634,34.50179028,2015
120111,P82634,35.66520805,2016
120112,P82634,36.82862583,2017
120113,P82634,37.9920436,2018
120114,P82634,39.15546137,2019
120115,P82634,39.15546137,2020
120116,P82634,39.15546137,2021
120117,P82634,39.15546137,2022
120118,P82634,39.15546137,2023
120119,P82634,39.15546137,2024
120120,P82634,39.15546137,2025
120121,P82640,45.30621178,2010
120122,P82640,44.05914225,2011
120123,P82640,42.81207272,2012
120124,P82640,41.56500319,2013
120125,P82640,40.31793366,2014
120126,P82640,39.07086413,2015
120127,P82640,39.52915361,2016
120128,P82640,39.98744308,2017
120129,P82640,40.44573256,2018
120130,P82640,40.90402203,2019
120131,P82640,40.90402203,2020
120132,P82640,40.90402203,2021
120133,P82640,40.90402203,2022
120134,P82640,40.90402203,2023
120135,P82640,40.90402203,2024
120136,P82640,40.90402203,2025
120137,P82641,47.42442481,2010
120138,P82641,47.42442481,2011
120139,P82641,47.42442481,2012
120140,P82641,47.42442481,2013
120141,P82641,47.42442481,2014
120142,P82641,47.42442481,2015
120143,P82641,47.42442481,2016
120144,P82641,47.42442481,2017
120145,P82641,47.42442481,2018
120146,P82641,47.42442481,2019
120147,P82641,47.42442481,2020
120148,P82641,47.42442481,2021
120149,P82641,47.42442481,2022
120150,P82641,47.42442481,2023
120151,P82641,47.42442481,2024
120152,P82641,47.42442481,2025
120153,P82642,45.18483887,2010
120154,P82642,45.18483887,2011
120155,P82642,45.18483887,2012
120156,P82642,45.18483887,2013
120157,P82642,45.18483887,2014
120158,P82642,45.18483887,2015
120159,P82642,45.18483887,2016
120160,P82642,45.18483887,2017
120161,P82642,45.18483887,2018
120162,P82642,45.18483887,2019
120163,P82642,45.18483887,2020
120164,P82642,45.18483887,2021
120165,P82642,45.18483887,2022
120166,P82642,45.18483887,2023
120167,P82642,45.18483887,2024
120168,P82642,45.18483887,2025
120169,P82643,9.528832026,2010
120170,P82643,9.399753922,2011
120171,P82643,9.270675819,2012
120172,P82643,9.141597715,2013
120173,P82643,9.012519612,2014
120174,P82643,8.883441508,2015
120175,P82643,8.99599781,2016
120176,P82643,9.108554113,2017
120177,P82643,9.221110415,2018
120178,P82643,9.333666717,2019
120179,P82643,9.333666717,2020
120180,P82643,9.333666717,2021
120181,P82643,9.333666717,2022
120182,P82643,9.333666717,2023
120183,P82643,9.333666717,2024
120184,P82643,9.333666717,2025
120185,P82650,16.17246491,2010
120186,P82650,16.17246491,2011
120187,P82650,16.17246491,2012
120188,P82650,16.17246491,2013
120189,P82650,16.17246491,2014
120190,P82650,16.17246491,2015
120191,P82650,16.17246491,2016
120192,P82650,16.17246491,2017
120193,P82650,16.17246491,2018
120194,P82650,16.17246491,2019
120195,P82650,16.17246491,2020
120196,P82650,16.17246491,2021
120197,P82650,16.17246491,2022
120198,P82650,16.17246491,2023
120199,P82650,16.17246491,2024
120200,P82650,16.17246491,2025
120201,P82652,38.36277781,2010
120202,P82652,38.27036288,2011
120203,P82652,38.17794796,2012
120204,P82652,38.08553303,2013
120205,P82652,37.99311811,2014
120206,P82652,37.90070318,2015
120207,P82652,38.77591271,2016
120208,P82652,39.65112224,2017
120209,P82652,40.52633176,2018
120210,P82652,41.40154129,2019
120211,P82652,41.40154129,2020
120212,P82652,41.40154129,2021
120213,P82652,41.40154129,2022
120214,P82652,41.40154129,2023
120215,P82652,41.40154129,2024
120216,P82652,41.40154129,2025
120217,P82657,43.48863812,2010
120218,P82657,43.48863812,2011
120219,P82657,43.48863812,2012
120220,P82657,43.48863812,2013
120221,P82657,43.48863812,2014
120222,P82657,43.48863812,2015
120223,P82657,43.48863812,2016
120224,P82657,43.48863812,2017
120225,P82657,43.48863812,2018
120226,P82657,43.48863812,2019
120227,P82657,43.48863812,2020
120228,P82657,43.48863812,2021
120229,P82657,43.48863812,2022
120230,P82657,43.48863812,2023
120231,P82657,43.48863812,2024
120232,P82657,43.48863812,2025
120233,P82660,38.73695344,2010
120234,P82660,37.9923776,2011
120235,P82660,37.24780176,2012
120236,P82660,36.50322591,2013
120237,P82660,35.75865007,2014
120238,P82660,35.01407423,2015
120239,P82660,35.66122314,2016
120240,P82660,36.30837204,2017
120241,P82660,36.95552095,2018
120242,P82660,37.60266985,2019
120243,P82660,37.60266985,2020
120244,P82660,37.60266985,2021
120245,P82660,37.60266985,2022
120246,P82660,37.60266985,2023
120247,P82660,37.60266985,2024
120248,P82660,37.60266985,2025
120249,P83001,21.84259754,2010
120250,P83001,21.76238921,2011
120251,P83001,21.68218088,2012
120252,P83001,21.60197256,2013
120253,P83001,21.52176423,2014
120254,P83001,21.4415559,2015
120255,P83001,21.67313712,2016
120256,P83001,21.90471834,2017
120257,P83001,22.13629955,2018
120258,P83001,22.36788077,2019
120259,P83001,22.36788077,2020
120260,P83001,22.36788077,2021
120261,P83001,22.36788077,2022
120262,P83001,22.36788077,2023
120263,P83001,22.36788077,2024
120264,P83001,22.36788077,2025
120265,P83004,21.85030554,2010
120266,P83004,21.77664274,2011
120267,P83004,21.70297994,2012
120268,P83004,21.62931714,2013
120269,P83004,21.55565434,2014
120270,P83004,21.48199154,2015
120271,P83004,21.87035792,2016
120272,P83004,22.2587243,2017
120273,P83004,22.64709068,2018
120274,P83004,23.03545706,2019
120275,P83004,23.03545706,2020
120276,P83004,23.03545706,2021
120277,P83004,23.03545706,2022
120278,P83004,23.03545706,2023
120279,P83004,23.03545706,2024
120280,P83004,23.03545706,2025
120281,P83005,26.08954838,2010
120282,P83005,26.25970536,2011
120283,P83005,26.42986234,2012
120284,P83005,26.60001931,2013
120285,P83005,26.77017629,2014
120286,P83005,26.94033327,2015
120287,P83005,27.41743004,2016
120288,P83005,27.89452681,2017
120289,P83005,28.37162357,2018
120290,P83005,28.84872034,2019
120291,P83005,28.84872034,2020
120292,P83005,28.84872034,2021
120293,P83005,28.84872034,2022
120294,P83005,28.84872034,2023
120295,P83005,28.84872034,2024
120296,P83005,28.84872034,2025
120297,P83006,13.41609108,2010
120298,P83006,13.08476674,2011
120299,P83006,12.7534424,2012
120300,P83006,12.42211806,2013
120301,P83006,12.09079372,2014
120302,P83006,11.75946938,2015
120303,P83006,12.25479372,2016
120304,P83006,12.75011807,2017
120305,P83006,13.24544241,2018
120306,P83006,13.74076675,2019
120307,P83006,13.74076675,2020
120308,P83006,13.74076675,2021
120309,P83006,13.74076675,2022
120310,P83006,13.74076675,2023
120311,P83006,13.74076675,2024
120312,P83006,13.74076675,2025
120313,P83007,27.47563474,2010
120314,P83007,27.75459887,2011
120315,P83007,28.033563,2012
120316,P83007,28.31252712,2013
120317,P83007,28.59149125,2014
120318,P83007,28.87045538,2015
120319,P83007,29.18268853,2016
120320,P83007,29.49492167,2017
120321,P83007,29.80715482,2018
120322,P83007,30.11938796,2019
120323,P83007,30.11938796,2020
120324,P83007,30.11938796,2021
120325,P83007,30.11938796,2022
120326,P83007,30.11938796,2023
120327,P83007,30.11938796,2024
120328,P83007,30.11938796,2025
120329,P83008,28.07217811,2010
120330,P83008,28.26569926,2011
120331,P83008,28.4592204,2012
120332,P83008,28.65274155,2013
120333,P83008,28.84626269,2014
120334,P83008,29.03978384,2015
120335,P83008,29.03978384,2016
120336,P83008,29.03978384,2017
120337,P83008,29.03978384,2018
120338,P83008,29.03978384,2019
120339,P83008,29.03978384,2020
120340,P83008,29.03978384,2021
120341,P83008,29.03978384,2022
120342,P83008,29.03978384,2023
120343,P83008,29.03978384,2024
120344,P83008,29.03978384,2025
120345,P83009,16.80794783,2010
120346,P83009,16.72316081,2011
120347,P83009,16.6383738,2012
120348,P83009,16.55358678,2013
120349,P83009,16.46879977,2014
120350,P83009,16.38401275,2015
120351,P83009,16.80897629,2016
120352,P83009,17.23393983,2017
120353,P83009,17.65890337,2018
120354,P83009,18.08386691,2019
120355,P83009,18.08386691,2020
120356,P83009,18.08386691,2021
120357,P83009,18.08386691,2022
120358,P83009,18.08386691,2023
120359,P83009,18.08386691,2024
120360,P83009,18.08386691,2025
120361,P83010,27.66775374,2010
120362,P83010,27.67404532,2011
120363,P83010,27.6803369,2012
120364,P83010,27.68662847,2013
120365,P83010,27.69292005,2014
120366,P83010,27.69921163,2015
120367,P83010,28.19818342,2016
120368,P83010,28.69715521,2017
120369,P83010,29.196127,2018
120370,P83010,29.69509879,2019
120371,P83010,29.69509879,2020
120372,P83010,29.69509879,2021
120373,P83010,29.69509879,2022
120374,P83010,29.69509879,2023
120375,P83010,29.69509879,2024
120376,P83010,29.69509879,2025
120377,P83011,22.2344438,2010
120378,P83011,22.05105004,2011
120379,P83011,21.86765628,2012
120380,P83011,21.68426252,2013
120381,P83011,21.50086876,2014
120382,P83011,21.317475,2015
120383,P83011,21.89506927,2016
120384,P83011,22.47266355,2017
120385,P83011,23.05025782,2018
120386,P83011,23.62785209,2019
120387,P83011,23.62785209,2020
120388,P83011,23.62785209,2021
120389,P83011,23.62785209,2022
120390,P83011,23.62785209,2023
120391,P83011,23.62785209,2024
120392,P83011,23.62785209,2025
120393,P83012,12.42995796,2010
120394,P83012,12.2280742,2011
120395,P83012,12.02619044,2012
120396,P83012,11.82430668,2013
120397,P83012,11.62242292,2014
120398,P83012,11.42053916,2015
120399,P83012,12.61661698,2016
120400,P83012,13.8126948,2017
120401,P83012,15.00877262,2018
120402,P83012,16.20485044,2019
120403,P83012,16.20485044,2020
120404,P83012,16.20485044,2021
120405,P83012,16.20485044,2022
120406,P83012,16.20485044,2023
120407,P83012,16.20485044,2024
120408,P83012,16.20485044,2025
120409,P83015,23.89609825,2010
120410,P83015,24.01698706,2011
120411,P83015,24.13787588,2012
120412,P83015,24.25876469,2013
120413,P83015,24.37965351,2014
120414,P83015,24.50054232,2015
120415,P83015,25.15066623,2016
120416,P83015,25.80079014,2017
120417,P83015,26.45091405,2018
120418,P83015,27.10103796,2019
120419,P83015,27.10103796,2020
120420,P83015,27.10103796,2021
120421,P83015,27.10103796,2022
120422,P83015,27.10103796,2023
120423,P83015,27.10103796,2024
120424,P83015,27.10103796,2025
120425,P83017,19.405945,2010
120426,P83017,19.34470649,2011
120427,P83017,19.28346799,2012
120428,P83017,19.22222948,2013
120429,P83017,19.16099098,2014
120430,P83017,19.09975247,2015
120431,P83017,19.73687267,2016
120432,P83017,20.37399287,2017
120433,P83017,21.01111307,2018
120434,P83017,21.64823327,2019
120435,P83017,21.64823327,2020
120436,P83017,21.64823327,2021
120437,P83017,21.64823327,2022
120438,P83017,21.64823327,2023
120439,P83017,21.64823327,2024
120440,P83017,21.64823327,2025
120441,P83019,25.5058745,2010
120442,P83019,25.73169884,2011
120443,P83019,25.95752318,2012
120444,P83019,26.18334751,2013
120445,P83019,26.40917185,2014
120446,P83019,26.63499619,2015
120447,P83019,26.63499619,2016
120448,P83019,26.63499619,2017
120449,P83019,26.63499619,2018
120450,P83019,26.63499619,2019
120451,P83019,26.63499619,2020
120452,P83019,26.63499619,2021
120453,P83019,26.63499619,2022
120454,P83019,26.63499619,2023
120455,P83019,26.63499619,2024
120456,P83019,26.63499619,2025
120457,P83020,25.67549235,2010
120458,P83020,26.06796537,2011
120459,P83020,26.4604384,2012
120460,P83020,26.85291142,2013
120461,P83020,27.24538445,2014
120462,P83020,27.63785747,2015
120463,P83020,28.345651,2016
120464,P83020,29.05344454,2017
120465,P83020,29.76123807,2018
120466,P83020,30.4690316,2019
120467,P83020,30.4690316,2020
120468,P83020,30.4690316,2021
120469,P83020,30.4690316,2022
120470,P83020,30.4690316,2023
120471,P83020,30.4690316,2024
120472,P83020,30.4690316,2025
120473,P83021,26.92904987,2010
120474,P83021,27.42618876,2011
120475,P83021,27.92332765,2012
120476,P83021,28.42046655,2013
120477,P83021,28.91760544,2014
120478,P83021,29.41474433,2015
120479,P83021,30.02903665,2016
120480,P83021,30.64332896,2017
120481,P83021,31.25762128,2018
120482,P83021,31.87191359,2019
120483,P83021,31.87191359,2020
120484,P83021,31.87191359,2021
120485,P83021,31.87191359,2022
120486,P83021,31.87191359,2023
120487,P83021,31.87191359,2024
120488,P83021,31.87191359,2025
120489,P83023,10.17249844,2010
120490,P83023,10.02142699,2011
120491,P83023,9.870355531,2012
120492,P83023,9.719284076,2013
120493,P83023,9.568212622,2014
120494,P83023,9.417141167,2015
120495,P83023,9.417141167,2016
120496,P83023,9.417141167,2017
120497,P83023,9.417141167,2018
120498,P83023,9.417141167,2019
120499,P83023,9.417141167,2020
120500,P83023,9.417141167,2021
120501,P83023,9.417141167,2022
120502,P83023,9.417141167,2023
120503,P83023,9.417141167,2024
120504,P83023,9.417141167,2025
120505,P83024,31.35504214,2010
120506,P83024,31.13891651,2011
120507,P83024,30.92279087,2012
120508,P83024,30.70666524,2013
120509,P83024,30.4905396,2014
120510,P83024,30.27441397,2015
120511,P83024,30.81317247,2016
120512,P83024,31.35193098,2017
120513,P83024,31.89068948,2018
120514,P83024,32.42944798,2019
120515,P83024,32.42944798,2020
120516,P83024,32.42944798,2021
120517,P83024,32.42944798,2022
120518,P83024,32.42944798,2023
120519,P83024,32.42944798,2024
120520,P83024,32.42944798,2025
120521,P83025,21.64813037,2010
120522,P83025,21.28295379,2011
120523,P83025,20.91777721,2012
120524,P83025,20.55260062,2013
120525,P83025,20.18742404,2014
120526,P83025,19.82224746,2015
120527,P83025,19.99400221,2016
120528,P83025,20.16575696,2017
120529,P83025,20.3375117,2018
120530,P83025,20.50926645,2019
120531,P83025,20.50926645,2020
120532,P83025,20.50926645,2021
120533,P83025,20.50926645,2022
120534,P83025,20.50926645,2023
120535,P83025,20.50926645,2024
120536,P83025,20.50926645,2025
120537,P83026,28.80844769,2010
120538,P83026,29.00804329,2011
120539,P83026,29.20763889,2012
120540,P83026,29.40723449,2013
120541,P83026,29.60683009,2014
120542,P83026,29.80642569,2015
120543,P83026,29.80642569,2016
120544,P83026,29.80642569,2017
120545,P83026,29.80642569,2018
120546,P83026,29.80642569,2019
120547,P83026,29.80642569,2020
120548,P83026,29.80642569,2021
120549,P83026,29.80642569,2022
120550,P83026,29.80642569,2023
120551,P83026,29.80642569,2024
120552,P83026,29.80642569,2025
120553,P83027,20.17466978,2010
120554,P83027,20.07478084,2011
120555,P83027,19.9748919,2012
120556,P83027,19.87500295,2013
120557,P83027,19.77511401,2014
120558,P83027,19.67522507,2015
120559,P83027,19.92469256,2016
120560,P83027,20.17416006,2017
120561,P83027,20.42362755,2018
120562,P83027,20.67309504,2019
120563,P83027,20.67309504,2020
120564,P83027,20.67309504,2021
120565,P83027,20.67309504,2022
120566,P83027,20.67309504,2023
120567,P83027,20.67309504,2024
120568,P83027,20.67309504,2025
120569,P83029,26.73804757,2010
120570,P83029,26.93895393,2011
120571,P83029,27.1398603,2012
120572,P83029,27.34076666,2013
120573,P83029,27.54167303,2014
120574,P83029,27.74257939,2015
120575,P83029,27.74257939,2016
120576,P83029,27.74257939,2017
120577,P83029,27.74257939,2018
120578,P83029,27.74257939,2019
120579,P83029,27.74257939,2020
120580,P83029,27.74257939,2021
120581,P83029,27.74257939,2022
120582,P83029,27.74257939,2023
120583,P83029,27.74257939,2024
120584,P83029,27.74257939,2025
120585,P83030,30.11760087,2010
120586,P83030,30.16145215,2011
120587,P83030,30.20530343,2012
120588,P83030,30.24915471,2013
120589,P83030,30.29300599,2014
120590,P83030,30.33685727,2015
120591,P83030,30.33685727,2016
120592,P83030,30.33685727,2017
120593,P83030,30.33685727,2018
120594,P83030,30.33685727,2019
120595,P83030,30.33685727,2020
120596,P83030,30.33685727,2021
120597,P83030,30.33685727,2022
120598,P83030,30.33685727,2023
120599,P83030,30.33685727,2024
120600,P83030,30.33685727,2025
120601,P83603,23.98318404,2010
120602,P83603,24.23294084,2011
120603,P83603,24.48269764,2012
120604,P83603,24.73245444,2013
120605,P83603,24.98221124,2014
120606,P83603,25.23196804,2015
120607,P83603,25.71970675,2016
120608,P83603,26.20744546,2017
120609,P83603,26.69518416,2018
120610,P83603,27.18292287,2019
120611,P83603,27.18292287,2020
120612,P83603,27.18292287,2021
120613,P83603,27.18292287,2022
120614,P83603,27.18292287,2023
120615,P83603,27.18292287,2024
120616,P83603,27.18292287,2025
120617,P83604,27.37085288,2010
120618,P83604,27.37085288,2011
120619,P83604,27.37085288,2012
120620,P83604,27.37085288,2013
120621,P83604,27.37085288,2014
120622,P83604,27.37085288,2015
120623,P83604,27.37085288,2016
120624,P83604,27.37085288,2017
120625,P83604,27.37085288,2018
120626,P83604,27.37085288,2019
120627,P83604,27.37085288,2020
120628,P83604,27.37085288,2021
120629,P83604,27.37085288,2022
120630,P83604,27.37085288,2023
120631,P83604,27.37085288,2024
120632,P83604,27.37085288,2025
120633,P83605,22.01137929,2010
120634,P83605,21.86602336,2011
120635,P83605,21.72066744,2012
120636,P83605,21.57531151,2013
120637,P83605,21.42995559,2014
120638,P83605,21.28459966,2015
120639,P83605,21.57889581,2016
120640,P83605,21.87319195,2017
120641,P83605,22.1674881,2018
120642,P83605,22.46178424,2019
120643,P83605,22.46178424,2020
120644,P83605,22.46178424,2021
120645,P83605,22.46178424,2022
120646,P83605,22.46178424,2023
120647,P83605,22.46178424,2024
120648,P83605,22.46178424,2025
120649,P83608,22.0152131,2010
120650,P83608,22.06765949,2011
120651,P83608,22.12010587,2012
120652,P83608,22.17255226,2013
120653,P83608,22.22499864,2014
120654,P83608,22.27744503,2015
120655,P83608,22.69629417,2016
120656,P83608,23.11514331,2017
120657,P83608,23.53399244,2018
120658,P83608,23.95284158,2019
120659,P83608,23.95284158,2020
120660,P83608,23.95284158,2021
120661,P83608,23.95284158,2022
120662,P83608,23.95284158,2023
120663,P83608,23.95284158,2024
120664,P83608,23.95284158,2025
120665,P83609,21.4400867,2010
120666,P83609,21.29337373,2011
120667,P83609,21.14666076,2012
120668,P83609,20.99994779,2013
120669,P83609,20.85323482,2014
120670,P83609,20.70652185,2015
120671,P83609,21.03003802,2016
120672,P83609,21.35355419,2017
120673,P83609,21.67707036,2018
120674,P83609,22.00058653,2019
120675,P83609,22.00058653,2020
120676,P83609,22.00058653,2021
120677,P83609,22.00058653,2022
120678,P83609,22.00058653,2023
120679,P83609,22.00058653,2024
120680,P83609,22.00058653,2025
120681,P83611,36.04657667,2010
120682,P83611,36.06444931,2011
120683,P83611,36.08232194,2012
120684,P83611,36.10019458,2013
